segment_id,data,ndvi_medio,n_pixels_validos,km_inicial,km_final,confianca_viabilidade
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-08-16,0.3036463754808801,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-08-18,0.3312617980750503,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-08-21,0.3812141123327237,103.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-08-30,0.307950725980625,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-08-31,0.2854392773065811,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-05,0.2689517586149721,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-10,0.288869093116532,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-12,0.2678539269858864,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-15,0.2665255342283819,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-17,0.2938051933695556,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-20,0.2646311732948336,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-27,0.3295609671029316,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-09-30,0.3301053047180176,177.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-10-05,0.3357840083603166,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-10-15,0.363845031740319,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-10-17,0.356869023127161,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-10-20,0.3685570788141843,296.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-10-22,0.413234252269101,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-11-01,0.372852826089605,413.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-11-11,0.3900108148527753,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-11-21,0.4119915603695059,665.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-11-26,0.4319120245944163,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-11-29,0.4087379600247766,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-04,0.3895487943266192,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-06,0.3130196008299078,224.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-11,0.3156426840050276,473.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-21,0.3610158788046956,279.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-24,0.4255133261028518,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-26,0.4267403529897617,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2025-12-28,0.432853991248805,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-01-10,0.4421569875850799,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-02-17,0.477330182862078,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-03-14,0.4797700259867302,341.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-03-16,0.4776283786365181,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-03-21,0.511959869414568,304.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-03-24,0.4986449080635105,338.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-03-28,0.5155759955909092,311.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-03-29,0.5115410080675543,338.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-05,0.5027564896264644,311.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-13,0.5054645813029746,345.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-17,0.514459241907318,308.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-20,0.520303932589846,657.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-23,0.4824212927084703,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-25,0.4862236858932835,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-04-28,0.4760361833450122,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-05-05,0.4833881202966544,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-05-07,0.4891186353697139,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-02,0.4165216401601449,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-07,0.4335287633614662,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-17,0.4621114330923455,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-19,0.4615131280027834,665.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-22,0.4674214606101696,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-27,0.44263299408122,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-06-29,0.4581830980861263,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-02,0.4414176754971854,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-06,0.4321001752926285,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-09,0.433791649924185,665.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-14,0.4703362249075227,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-17,0.4432447094183702,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-19,0.4525111928918308,665.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-26,0.450847202900109,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-27,0.4300219266333132,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-07-29,0.4262944466558991,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-08-01,0.426051982702353,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-08-06,0.4130743237642141,351.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-08-08,0.4612606342533509,556.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km000.000_001.000,2026-08-15,0.422015027255769,314.0,0.0,1.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-08-16,0.5119023883520667,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-08-18,0.5535745651071722,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-08-30,0.5008973314545372,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-08-31,0.4825300582309267,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-05,0.4475335287514017,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-10,0.4772391277462688,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-12,0.4440746343135833,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-15,0.4387457292471359,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-17,0.4728029615228826,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-20,0.4561191937816676,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-27,0.5019294326955622,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-09-30,0.5133256912231445,157.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-10-05,0.5246634776912519,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-10-15,0.5730535261666597,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-10-17,0.5759021687507629,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-10-20,0.4704765671933139,108.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-10-22,0.6293520684675736,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-11-01,0.5626579780617486,552.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-11-04,0.5618468628387259,198.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-11-11,0.6309593276544051,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-11-21,0.6481352270626631,610.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-11-26,0.6669639927690679,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-11-29,0.6503703809496182,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-12-04,0.6299864357976771,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-12-11,0.5856382588197471,628.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-12-21,0.6270514026555148,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-12-24,0.645915407209254,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-12-26,0.6447563637386668,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2025-12-28,0.6555350960384716,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-01-08,0.7091025056991171,282.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-01-10,0.6760591350902211,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-02-17,0.6892824368690377,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-01,0.6540532868642074,104.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-14,0.6959326852613421,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-16,0.6757696121389216,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-21,0.7053318279439753,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-24,0.6812929665864403,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-28,0.7014764523506165,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-03-29,0.6936164163831454,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-05,0.6962437152862548,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-13,0.6945598842492744,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-17,0.6973532230203802,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-20,0.7126519967298038,610.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-23,0.6668583341498873,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-25,0.6835719661279158,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-04-28,0.6197816423515775,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-05-05,0.6800053696198897,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-05-07,0.6971355310353365,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-02,0.6339098365128446,294.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-07,0.655029602256822,243.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-17,0.6610838932777519,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-19,0.6664728301470397,610.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-22,0.6458554637965871,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-27,0.6534647534142679,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-06-29,0.660514152916995,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-02,0.6340534302725721,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-06,0.6499738053842025,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-09,0.6475611772693571,610.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-14,0.6546573983539234,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-17,0.6431459293436649,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-19,0.6513788587734347,610.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-26,0.6410377595641397,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-27,0.615863469465455,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-07-29,0.6210496954484419,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-08-01,0.6123432260840687,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-08-06,0.6063744534307451,335.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-08-08,0.6247522497763399,610.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-08-13,0.4858217316645163,108.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km001.000_002.000,2026-08-15,0.5768348732861606,275.0,1.0,2.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-08-16,0.3387667298476326,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-08-18,0.3620867852133886,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-08-30,0.3339012443232457,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-08-31,0.32358761705498,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-05,0.2951579257288081,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-10,0.3219093666038411,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-12,0.2854307453231056,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-15,0.280740843259077,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-17,0.297003826784222,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-20,0.2850577155536509,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-27,0.3280677524927032,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-09-30,0.341193675994873,185.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-10-05,0.3512799890442965,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-10-15,0.3937006498721832,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-10-17,0.383544793321748,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-10-22,0.4409170359274735,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-10-25,0.3317462683263407,221.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-11-01,0.4020413964792014,306.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-11-04,0.3542883874848485,320.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-11-11,0.4505053693705266,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-11-21,0.4699045745889756,677.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-11-26,0.4762544908342582,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-11-29,0.4518906228965328,372.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-01,0.4433000385761261,123.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-04,0.425343586082127,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-06,0.4001849966474098,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-11,0.4631446408373968,140.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-21,0.4336187657546682,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-24,0.4302556175280382,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-26,0.4153769743127791,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2025-12-28,0.4311715394947001,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-01-05,0.4950553774833679,109.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-01-10,0.4784033994863529,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-02-17,0.5347066977444817,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-03-14,0.5111267251126906,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-03-16,0.4828284638549628,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-03-21,0.5176360691734666,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-03-24,0.5172874398410001,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-03-28,0.5085307467888684,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-03-29,0.5167751645340639,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-04-05,0.4942968692323162,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-04-13,0.528044911629376,374.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-04-17,0.518704606754945,303.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-04-20,0.5420355629533573,677.0,2.0,3.0,medium
SP-330_tvw_cide_rod_2021.fid-d22bd82_19fd981da38_359f_km002.000_003.000,2026-04-23,0.5109957301999158,374.0,2.0,3.0,medium
